time,open,high,low,last,volume,bid,ask,bsize1,asize1
2017-08-24 23:46:17.504996,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,18,91
2017-08-24 23:46:18.005003,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,24,91
2017-08-24 23:46:20.005002,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,22,90
2017-08-24 23:46:21.505004,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,23,90
2017-08-24 23:46:23.505003,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,35,90
2017-08-24 23:46:26.005000,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,36,90
2017-08-24 23:46:31.505000,279.30,279.75,278.80,279.35,50818.00,279.35,279.40,36,91
2017-08-24 23:46:32.004997,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,35,91
2017-08-24 23:46:34.505004,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,36,43
2017-08-24 23:46:35.005001,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,36,48
2017-08-24 23:46:38.505002,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,86,51
2017-08-24 23:46:39.005000,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,58,88
2017-08-24 23:46:39.504997,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,45,88
2017-08-24 23:46:40.505002,279.30,279.75,278.80,279.35,50820.00,279.35,279.40,44,88
2017-08-24 23:46:42.005004,279.30,279.75,278.80,279.35,50832.00,279.35,279.40,38,88
2017-08-24 23:46:42.505001,279.30,279.75,278.80,279.35,50832.00,279.35,279.40,29,88
2017-08-24 23:46:45.004997,279.30,279.75,278.80,279.35,50832.00,279.35,279.40,30,88
2017-08-24 23:46:48.005001,279.30,279.75,278.80,279.35,50832.00,279.35,279.40,30,89
2017-08-24 23:46:48.504998,279.30,279.75,278.80,279.35,50834.00,279.35,279.40,20,89
2017-08-24 23:46:49.505003,279.30,279.75,278.80,279.35,50874.00,279.30,279.35,94,62
2017-08-24 23:46:50.005000,279.30,279.75,278.80,279.35,50874.00,279.30,279.35,94,63
2017-08-24 23:46:50.504998,279.30,279.75,278.80,279.35,50884.00,279.30,279.35,94,59
2017-08-24 23:46:52.005000,279.30,279.75,278.80,279.35,50884.00,279.30,279.35,94,58
2017-08-24 23:46:52.504997,279.30,279.75,278.80,279.30,50886.00,279.30,279.35,93,58
2017-08-24 23:46:55.505001,279.30,279.75,278.80,279.30,50886.00,279.30,279.35,93,1
2017-08-24 23:46:56.004998,279.30,279.75,278.80,279.35,50888.00,279.35,279.40,5,88
2017-08-24 23:46:59.504999,279.30,279.75,278.80,279.35,50888.00,279.35,279.40,5,93
2017-08-24 23:47:00.004996,279.30,279.75,278.80,279.35,50898.00,279.30,279.35,92,1
2017-08-24 23:47:00.505004,279.30,279.75,278.80,279.35,50898.00,279.30,279.35,92,9
2017-08-24 23:47:04.005005,279.30,279.75,278.80,279.35,50898.00,279.30,279.35,92,7
2017-08-24 23:47:07.504996,279.30,279.75,278.80,279.35,50900.00,279.30,279.35,92,6
2017-08-24 23:47:08.505001,279.30,279.75,278.80,279.35,50914.00,279.35,279.40,4,93
2017-08-24 23:47:09.504995,279.30,279.75,278.80,279.35,50914.00,279.30,279.40,92,93
2017-08-24 23:47:10.505000,279.30,279.75,278.80,279.35,50914.00,279.35,279.40,1,94
2017-08-24 23:47:13.004996,279.30,279.75,278.80,279.35,50914.00,279.35,279.40,11,94
2017-08-24 23:47:13.505004,279.30,279.75,278.80,279.35,50934.00,279.35,279.40,1,94
2017-08-24 23:47:15.004996,279.30,279.75,278.80,279.35,50936.00,279.30,279.40,87,94
2017-08-24 23:47:15.505003,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,86,4
2017-08-24 23:47:17.505002,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,78,29
2017-08-24 23:47:18.004999,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,41,66
2017-08-24 23:47:18.504997,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,41,79
2017-08-24 23:47:19.005004,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,34,80
2017-08-24 23:47:23.005002,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,74,40
2017-08-24 23:47:23.505000,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,82,22
2017-08-24 23:47:24.004997,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,87,22
2017-08-24 23:47:26.004996,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,87,19
2017-08-24 23:47:26.505004,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,87,9
2017-08-24 23:47:27.005001,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,87,10
2017-08-24 23:47:29.005000,279.30,279.75,278.80,279.30,50938.00,279.30,279.35,87,11
2017-08-24 23:47:31.504997,279.30,279.75,278.80,279.35,50960.00,279.35,279.40,1,108
2017-08-24 23:47:32.005004,279.30,279.75,278.80,279.35,50960.00,279.35,279.40,1,107
2017-08-24 23:47:33.004998,279.30,279.75,278.80,279.35,50960.00,279.35,279.40,21,107
2017-08-24 23:47:33.504996,279.30,279.75,278.80,279.35,51002.00,279.30,279.35,87,36
2017-08-24 23:47:35.004998,279.30,279.75,278.80,279.35,51002.00,279.30,279.40,87,107
2017-08-24 23:47:36.505000,279.30,279.75,278.80,279.35,51002.00,279.30,279.40,87,108
2017-08-24 23:47:44.004999,279.30,279.75,278.80,279.35,51002.00,279.30,279.40,86,109
2017-08-24 23:47:44.504996,279.30,279.75,278.80,279.35,51002.00,279.35,279.40,20,109
2017-08-24 23:47:45.005004,279.30,279.75,278.80,279.35,51006.00,279.35,279.40,18,109
2017-08-24 23:47:50.505004,279.30,279.75,278.80,279.35,51008.00,279.35,279.40,17,109
2017-08-24 23:47:51.005001,279.30,279.75,278.80,279.35,51014.00,279.35,279.40,20,69
2017-08-24 23:47:54.004995,279.30,279.75,278.80,279.35,51014.00,279.35,279.40,14,72
2017-08-24 23:47:58.505001,279.30,279.75,278.80,279.35,51042.00,279.30,279.40,86,72
2017-08-24 23:47:59.004998,279.30,279.75,278.80,279.35,51042.00,279.30,279.35,86,57
2017-08-24 23:48:00.005003,279.30,279.75,278.80,279.35,51042.00,279.30,279.35,86,67
2017-08-24 23:48:00.505000,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,84,65
2017-08-24 23:48:01.004997,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,84,66
2017-08-24 23:48:02.005002,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,44,116
2017-08-24 23:48:06.504998,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,44,121
2017-08-24 23:48:09.005004,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,81,84
2017-08-24 23:48:09.505002,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,89,81
2017-08-24 23:48:11.505001,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,88,81
2017-08-24 23:48:13.005003,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,48,121
2017-08-24 23:48:13.505000,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,48,122
2017-08-24 23:48:17.504999,279.30,279.75,278.80,279.30,51050.00,279.30,279.35,48,85
2017-08-24 23:48:20.004995,279.30,279.75,278.80,279.30,51064.00,279.30,279.35,41,85
2017-08-24 23:48:22.005004,279.30,279.75,278.80,279.30,51072.00,279.30,279.35,37,85
2017-08-24 23:48:23.004999,279.30,279.75,278.80,279.30,51074.00,279.30,279.35,36,85
2017-08-24 23:48:25.004998,279.30,279.75,278.80,279.30,51074.00,279.30,279.35,22,87
2017-08-24 23:48:25.504995,279.30,279.75,278.80,279.35,51078.00,279.30,279.35,21,86
2017-08-24 23:48:26.005003,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,87,10
2017-08-24 23:48:26.505000,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,102,11
2017-08-24 23:48:28.005002,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,102,14
2017-08-24 23:48:29.505004,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,99,17
2017-08-24 23:48:30.005001,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,99,18
2017-08-24 23:48:31.004996,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,99,21
2017-08-24 23:48:31.505003,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,102,18
2017-08-24 23:48:32.504998,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,102,19
2017-08-24 23:48:33.005005,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,102,20
2017-08-24 23:48:36.504996,279.30,279.75,278.80,279.30,51120.00,279.25,279.30,102,22
2017-08-24 23:48:39.005003,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,101,22
2017-08-24 23:48:46.505002,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,106,22
2017-08-24 23:48:47.504997,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,94,22
2017-08-24 23:48:48.505001,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,91,25
2017-08-24 23:48:49.004999,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,91,30
2017-08-24 23:48:50.505001,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,94,27
2017-08-24 23:48:52.505000,279.30,279.75,278.80,279.25,51122.00,279.25,279.30,95,27
2017-08-24 23:48:54.005002,279.30,279.75,278.80,279.30,51126.00,279.25,279.30,94,31
2017-08-24 23:48:54.504999,279.30,279.75,278.80,279.30,51126.00,279.25,279.30,94,32
2017-08-24 23:48:55.505004,279.30,279.75,278.80,279.30,51126.00,279.25,279.30,90,35
2017-08-24 23:48:56.005001,279.30,279.75,278.80,279.30,51126.00,279.25,279.30,53,72
2017-08-24 23:48:56.504998,279.30,279.75,278.80,279.30,51126.00,279.25,279.30,32,82
2017-08-24 23:48:57.505003,279.30,279.75,278.80,279.25,51128.00,279.25,279.30,31,82
2017-08-24 23:48:58.005000,279.30,279.75,278.80,279.25,51128.00,279.25,279.30,31,83
2017-08-24 23:48:59.005005,279.30,279.75,278.80,279.25,51128.00,279.25,279.30,18,83
2017-08-24 23:48:59.505002,279.30,279.75,278.80,279.25,51156.00,279.20,279.25,90,2
2017-08-24 23:49:00.004999,279.30,279.75,278.80,279.25,51160.00,279.25,279.30,15,84
2017-08-24 23:49:00.504997,279.30,279.75,278.80,279.30,51162.00,279.25,279.30,13,84
2017-08-24 23:49:01.005004,279.30,279.75,278.80,279.30,51162.00,279.25,279.30,5,83
2017-08-24 23:49:02.504996,279.30,279.75,278.80,279.25,51164.00,279.25,279.30,9,83
2017-08-24 23:49:05.005002,279.30,279.75,278.80,279.25,51164.00,279.25,279.30,9,84
2017-08-24 23:49:06.004997,279.30,279.75,278.80,279.25,51164.00,279.25,279.30,10,85
2017-08-24 23:49:06.505004,279.30,279.75,278.80,279.25,51164.00,279.25,279.30,23,85
2017-08-24 23:49:07.005002,279.30,279.75,278.80,279.25,51166.00,279.25,279.30,28,85
2017-08-24 23:49:12.505002,279.30,279.75,278.80,279.25,51166.00,279.25,279.30,73,44
2017-08-24 23:49:13.004999,279.30,279.75,278.80,279.25,51166.00,279.25,279.30,83,44
2017-08-24 23:49:15.004998,279.30,279.75,278.80,279.25,51166.00,279.25,279.30,83,45
2017-08-24 23:49:15.504996,279.30,279.75,278.80,279.25,51170.00,279.25,279.30,81,45
2017-08-24 23:49:16.505000,279.30,279.75,278.80,279.25,51170.00,279.25,279.30,81,30
2017-08-24 23:49:17.505005,279.30,279.75,278.80,279.25,51170.00,279.25,279.30,82,30
2017-08-24 23:49:18.505000,279.30,279.75,278.80,279.25,51170.00,279.25,279.30,79,33
2017-08-24 23:49:21.004996,279.30,279.75,278.80,279.25,51174.00,279.25,279.30,77,33
2017-08-24 23:49:27.005004,279.30,279.75,278.80,279.25,51174.00,279.25,279.30,39,85
2017-08-24 23:49:27.505001,279.30,279.75,278.80,279.25,51174.00,279.25,279.30,24,86
2017-08-24 23:49:31.504999,279.30,279.75,278.80,279.25,51174.00,279.25,279.30,24,87
2017-08-24 23:49:32.505004,279.30,279.75,278.80,279.25,51174.00,279.25,279.30,24,86
2017-08-24 23:49:37.005000,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,23,86
2017-08-24 23:49:42.005003,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,26,46
2017-08-24 23:49:43.505005,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,25,46
2017-08-24 23:49:46.005001,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,62,46
2017-08-24 23:49:46.504999,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,77,46
2017-08-24 23:49:53.005004,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,77,30
2017-08-24 23:49:56.505005,279.30,279.75,278.80,279.25,51176.00,279.25,279.30,37,70
2017-08-24 23:49:57.005002,279.30,279.75,278.80,279.30,51178.00,279.25,279.30,36,79
2017-08-24 23:49:57.504999,279.30,279.75,278.80,279.30,51178.00,279.25,279.30,29,76
2017-08-24 23:49:58.505004,279.30,279.75,278.80,279.30,51178.00,279.25,279.30,21,79
2017-08-24 23:50:02.005005,279.30,279.75,278.80,279.30,51178.00,279.25,279.30,21,80
2017-08-24 23:50:06.505001,279.30,279.75,278.80,279.25,51188.00,279.25,279.30,16,80
2017-08-24 23:50:07.004998,279.30,279.75,278.80,279.25,51192.00,279.25,279.30,14,81
2017-08-24 23:50:07.504995,279.30,279.75,278.80,279.25,51194.00,279.25,279.30,13,81
2017-08-24 23:50:08.005003,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,13,77
2017-08-24 23:50:11.004996,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,14,77
2017-08-24 23:50:21.505000,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,20,37
2017-08-24 23:50:22.004997,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,20,40
2017-08-24 23:50:24.004996,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,20,41
2017-08-24 23:50:29.504997,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,22,41
2017-08-24 23:50:30.005004,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,62,45
2017-08-24 23:50:33.004998,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,77,45
2017-08-24 23:50:38.504998,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,77,77
2017-08-24 23:50:44.504996,279.30,279.75,278.80,279.30,51202.00,279.25,279.30,79,77
2017-08-24 23:50:45.505000,279.30,279.75,278.80,279.30,51204.00,279.25,279.30,79,76
2017-08-24 23:50:47.005002,279.30,279.75,278.80,279.30,51204.00,279.25,279.30,39,113
2017-08-24 23:50:47.505000,279.30,279.75,278.80,279.30,51204.00,279.25,279.30,24,113
2017-08-24 23:50:48.004997,279.30,279.75,278.80,279.25,51252.00,279.20,279.25,118,8
2017-08-24 23:50:48.505004,279.30,279.75,278.80,279.25,51252.00,279.20,279.25,118,17
2017-08-24 23:50:49.005002,279.30,279.75,278.80,279.25,51252.00,279.20,279.25,118,21
2017-08-24 23:50:51.005001,279.30,279.75,278.80,279.25,51254.00,279.20,279.25,118,20
2017-08-24 23:50:51.504998,279.30,279.75,278.80,279.20,51258.00,279.20,279.25,116,20
2017-08-24 23:50:55.004999,279.30,279.75,278.80,279.20,51258.00,279.20,279.25,116,21
2017-08-24 23:50:57.004998,279.30,279.75,278.80,279.20,51266.00,279.20,279.25,112,21
2017-08-24 23:51:02.005001,279.30,279.75,278.80,279.25,51286.00,279.20,279.25,112,11
2017-08-24 23:51:02.504999,279.30,279.75,278.80,279.25,51300.00,279.25,279.30,1,78
2017-08-24 23:51:03.004996,279.30,279.75,278.80,279.25,51302.00,279.20,279.30,112,79
2017-08-24 23:51:03.505003,279.30,279.75,278.80,279.25,51302.00,279.25,279.30,2,78
2017-08-24 23:51:04.005001,279.30,279.75,278.80,279.25,51302.00,279.25,279.30,2,77
2017-08-24 23:51:05.005005,279.30,279.75,278.80,279.25,51302.00,279.25,279.30,6,77
2017-08-24 23:51:08.504996,279.30,279.75,278.80,279.25,51304.00,279.25,279.30,5,77
2017-08-24 23:51:12.004997,279.30,279.75,278.80,279.25,51304.00,279.25,279.30,5,78
2017-08-24 23:51:13.504999,279.30,279.75,278.80,279.25,51308.00,279.25,279.30,4,78
2017-08-24 23:51:14.505004,279.30,279.75,278.80,279.25,51308.00,279.25,279.30,4,77
2017-08-24 23:51:15.005001,279.30,279.75,278.80,279.25,51308.00,279.25,279.30,7,77
2017-08-24 23:51:16.505003,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,5,77
2017-08-24 23:51:18.004995,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,5,78
2017-08-24 23:51:19.005000,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,10,78
2017-08-24 23:51:24.005003,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,11,79
2017-08-24 23:51:25.505005,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,14,76
2017-08-24 23:51:32.005000,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,15,76
2017-08-24 23:51:33.005004,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,17,76
2017-08-24 23:51:34.004999,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,54,39
2017-08-24 23:51:34.504996,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,69,39
2017-08-24 23:51:35.005004,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,69,41
2017-08-24 23:51:35.505001,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,69,31
2017-08-24 23:51:40.505004,279.30,279.75,278.80,279.25,51312.00,279.25,279.30,69,26
2017-08-24 23:51:42.004996,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,64,26
2017-08-24 23:51:42.505003,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,64,29
2017-08-24 23:51:44.505002,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,64,28
2017-08-24 23:51:49.004998,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,64,26
2017-08-24 23:51:51.505005,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,24,66
2017-08-24 23:51:52.005002,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,24,76
2017-08-24 23:51:52.504999,279.30,279.75,278.80,279.25,51322.00,279.25,279.30,25,76
2017-08-24 23:51:53.004996,279.30,279.75,278.80,279.25,51324.00,279.25,279.30,24,76
2017-08-24 23:51:56.005000,279.30,279.75,278.80,279.25,51324.00,279.25,279.30,29,76
2017-08-24 23:52:00.004999,279.30,279.75,278.80,279.25,51324.00,279.25,279.30,29,77
2017-08-24 23:52:07.504998,279.30,279.75,278.80,279.25,51324.00,279.25,279.30,32,37
2017-08-24 23:52:09.504997,279.30,279.75,278.80,279.25,51326.00,279.25,279.30,73,37
2017-08-24 23:52:10.005005,279.30,279.75,278.80,279.25,51326.00,279.25,279.30,73,34
2017-08-24 23:52:10.505002,279.30,279.75,278.80,279.25,51326.00,279.25,279.30,73,24
2017-08-24 23:52:26.504996,279.30,279.75,278.80,279.25,51328.00,279.25,279.30,72,24
2017-08-24 23:52:29.005002,279.30,279.75,278.80,279.25,51328.00,279.25,279.30,73,24
2017-08-24 23:52:29.505000,279.30,279.75,278.80,279.25,51328.00,279.25,279.30,73,23
2017-08-24 23:52:31.005002,279.30,279.75,278.80,279.25,51328.00,279.25,279.30,70,29
2017-08-24 23:52:33.005001,279.30,279.75,278.80,279.30,51330.00,279.25,279.30,70,28
2017-08-24 23:52:40.005003,279.30,279.75,278.80,279.30,51330.00,279.25,279.30,73,25
2017-08-24 23:52:41.004998,279.30,279.75,278.80,279.30,51330.00,279.25,279.30,73,22
2017-08-24 23:52:42.005002,279.30,279.75,278.80,279.30,51334.00,279.25,279.30,73,20
2017-08-24 23:52:42.504999,279.30,279.75,278.80,279.30,51336.00,279.25,279.30,73,19
2017-08-24 23:52:43.004997,279.30,279.75,278.80,279.30,51344.00,279.25,279.30,73,15
2017-08-24 23:52:44.005001,279.30,279.75,278.80,279.25,51346.00,279.25,279.30,72,15
2017-08-24 23:52:44.504999,279.30,279.75,278.80,279.25,51346.00,279.25,279.30,72,19
2017-08-24 23:52:47.004995,279.30,279.75,278.80,279.25,51346.00,279.25,279.30,73,19
2017-08-24 23:52:52.504996,279.30,279.75,278.80,279.25,51346.00,279.25,279.30,77,19
2017-08-24 23:53:08.504999,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,76,19
2017-08-24 23:53:09.004997,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,76,21
2017-08-24 23:53:09.505004,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,36,64
2017-08-24 23:53:10.005001,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,31,74
2017-08-24 23:53:11.004996,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,21,74
2017-08-24 23:53:12.005000,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,17,74
2017-08-24 23:53:15.005004,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,57,34
2017-08-24 23:53:15.505002,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,35,71
2017-08-24 23:53:22.004996,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,72,34
2017-08-24 23:53:34.504999,279.30,279.75,278.80,279.25,51348.00,279.25,279.30,72,21
2017-08-24 23:53:36.504998,279.30,279.75,278.80,279.30,51350.00,279.25,279.30,72,20
2017-08-24 23:53:47.504999,279.30,279.75,278.80,279.30,51350.00,279.25,279.30,32,63
2017-08-24 23:53:48.004996,279.30,279.75,278.80,279.30,51350.00,279.25,279.30,32,73
2017-08-24 23:53:57.004998,279.30,279.75,278.80,279.30,51350.00,279.25,279.30,32,75
2017-08-24 23:54:04.005000,279.30,279.75,278.80,279.30,51352.00,279.25,279.30,32,74
2017-08-24 23:54:05.005005,279.30,279.75,278.80,279.30,51352.00,279.25,279.30,33,74
2017-08-24 23:54:13.005001,279.30,279.75,278.80,279.30,51352.00,279.25,279.30,73,34
2017-08-24 23:54:13.504999,279.30,279.75,278.80,279.30,51352.00,279.25,279.30,73,31
2017-08-24 23:54:16.004995,279.30,279.75,278.80,279.30,51352.00,279.25,279.30,74,21
2017-08-24 23:54:27.004996,279.30,279.75,278.80,279.30,51358.00,279.25,279.30,74,18
2017-08-24 23:54:27.505003,279.30,279.75,278.80,279.30,51358.00,279.25,279.30,74,19
2017-08-24 23:54:31.005004,279.30,279.75,278.80,279.25,51360.00,279.25,279.30,73,18
2017-08-24 23:54:31.505002,279.30,279.75,278.80,279.25,51360.00,279.25,279.30,73,19
2017-08-24 23:54:35.005003,279.30,279.75,278.80,279.25,51362.00,279.25,279.30,72,18
2017-08-24 23:54:37.005002,279.30,279.75,278.80,279.25,51366.00,279.25,279.30,30,24
2017-08-24 23:54:37.504999,279.30,279.75,278.80,279.25,51366.00,279.25,279.30,30,30
2017-08-24 23:54:38.004997,279.30,279.75,278.80,279.25,51366.00,279.25,279.30,30,82
2017-08-24 23:54:41.504998,279.30,279.75,278.80,279.30,51386.00,279.25,279.30,25,72
2017-08-24 23:54:42.004995,279.30,279.75,278.80,279.30,51388.00,279.25,279.30,25,71
2017-08-24 23:54:44.005004,279.30,279.75,278.80,279.25,51390.00,279.25,279.30,24,71
2017-08-24 23:54:45.004999,279.30,279.75,278.80,279.25,51390.00,279.25,279.30,24,72
2017-08-24 23:54:46.505001,279.30,279.75,278.80,279.25,51390.00,279.25,279.30,23,72
2017-08-24 23:54:47.504995,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,23,72
2017-08-24 23:54:48.005003,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,12,72
2017-08-24 23:54:52.005001,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,17,72
2017-08-24 23:54:59.505001,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,20,72
2017-08-24 23:55:03.005002,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,20,88
2017-08-24 23:55:08.005005,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,23,51
2017-08-24 23:55:09.004999,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,57,51
2017-08-24 23:55:09.504997,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,20,88
2017-08-24 23:55:12.505001,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,19,89
2017-08-24 23:55:13.004998,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,22,86
2017-08-24 23:55:17.004996,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,59,49
2017-08-24 23:55:17.505004,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,64,49
2017-08-24 23:55:18.504998,279.30,279.75,278.80,279.30,51392.00,279.25,279.30,74,49
2017-08-24 23:55:22.504997,279.30,279.75,278.80,279.25,51404.00,279.25,279.30,68,44
2017-08-24 23:55:23.005004,279.30,279.75,278.80,279.25,51404.00,279.25,279.30,69,34
2017-08-24 23:55:25.505000,279.30,279.75,278.80,279.25,51416.00,279.25,279.30,63,34
2017-08-24 23:55:26.004998,279.30,279.75,278.80,279.30,51490.00,279.30,279.35,5,87
2017-08-24 23:55:26.504995,279.30,279.75,278.80,279.30,51498.00,279.30,279.35,4,86
2017-08-24 23:55:27.005002,279.30,279.75,278.80,279.30,51498.00,279.30,279.35,4,85
2017-08-24 23:55:27.505000,279.30,279.75,278.80,279.30,51504.00,279.25,279.35,60,85
2017-08-24 23:55:28.505004,279.30,279.75,278.80,279.30,51504.00,279.25,279.35,60,87
2017-08-24 23:55:30.505004,279.30,279.75,278.80,279.30,51504.00,279.25,279.35,61,87
2017-08-24 23:55:31.504998,279.30,279.75,278.80,279.30,51504.00,279.25,279.35,60,87
2017-08-24 23:55:33.504997,279.30,279.75,278.80,279.25,51516.00,279.25,279.35,54,88
2017-08-24 23:55:34.005005,279.30,279.75,278.80,279.25,51516.00,279.25,279.30,54,3
2017-08-24 23:55:34.505002,279.30,279.75,278.80,279.25,51528.00,279.25,279.30,48,7
2017-08-24 23:55:35.004999,279.30,279.75,278.80,279.25,51536.00,279.25,279.30,44,19
2017-08-24 23:55:35.504997,279.30,279.75,278.80,279.25,51542.00,279.25,279.30,41,25
2017-08-24 23:55:36.005004,279.30,279.75,278.80,279.25,51542.00,279.25,279.30,41,26
2017-08-24 23:55:39.505005,279.30,279.75,278.80,279.25,51542.00,279.25,279.30,42,26
2017-08-24 23:55:41.505004,279.30,279.75,278.80,279.25,51542.00,279.25,279.30,42,27
2017-08-24 23:55:44.005001,279.30,279.75,278.80,279.25,51542.00,279.25,279.30,17,77
2017-08-24 23:55:44.504998,279.30,279.75,278.80,279.25,51546.00,279.20,279.25,98,1
2017-08-24 23:55:45.004995,279.30,279.75,278.80,279.25,51548.00,279.20,279.25,98,1
2017-08-24 23:55:45.505003,279.30,279.75,278.80,279.25,51550.00,279.20,279.30,98,78
2017-08-24 23:55:47.005005,279.30,279.75,278.80,279.20,51564.00,279.20,279.30,91,77
2017-08-24 23:55:47.505002,279.30,279.75,278.80,279.20,51570.00,279.20,279.30,88,77
2017-08-24 23:55:49.005004,279.30,279.75,278.80,279.20,51576.00,279.20,279.25,85,1
2017-08-24 23:55:49.505001,279.30,279.75,278.80,279.25,51584.00,279.25,279.30,24,78
2017-08-24 23:55:50.004998,279.30,279.75,278.80,279.25,51584.00,279.20,279.30,85,78
2017-08-24 23:55:50.504996,279.30,279.75,278.80,279.25,51584.00,279.25,279.30,37,40
2017-08-24 23:55:51.005003,279.30,279.75,278.80,279.25,51608.00,279.25,279.30,40,40
2017-08-24 23:55:51.505000,279.30,279.75,278.80,279.25,51622.00,279.25,279.30,33,40
